Episode,Agent,TotalReward,Status,Epsilon
95,23,-117.00,TimedOut,0.6211
95,24,-79.30,TimedOut,0.6211
95,25,294.70,ReachedGoal,0.6211
95,26,-88.60,TimedOut,0.6211
95,27,-139.70,TimedOut,0.6211
95,28,-108.90,TimedOut,0.6211
95,29,-109.00,TimedOut,0.6211
95,30,-67.20,TimedOut,0.6211
95,31,-59.00,TimedOut,0.6211
95,32,-59.00,TimedOut,0.6211
95,33,-97.20,TimedOut,0.6211
95,34,-117.50,TimedOut,0.6211
95,35,231.90,ReachedGoal,0.6211
95,36,-78.50,TimedOut,0.6211
95,37,-107.80,TimedOut,0.6211
95,38,-286.60,TimedOut,0.6211
95,39,265.00,ReachedGoal,0.6211
95,40,180.60,ReachedGoal,0.6211
95,41,-198.90,TimedOut,0.6211
95,42,-99.50,TimedOut,0.6211
95,43,-107.20,TimedOut,0.6211
95,44,-69.40,TimedOut,0.6211
95,45,-79.70,TimedOut,0.6211
95,46,-156.70,TimedOut,0.6211
95,47,-118.30,TimedOut,0.6211
95,48,-98.50,TimedOut,0.6211
95,49,213.90,ReachedGoal,0.6211
96,0,-108.80,TimedOut,0.6180
96,1,291.70,ReachedGoal,0.6180
96,2,-107.70,TimedOut,0.6180
96,3,-99.00,TimedOut,0.6180
96,4,-166.50,TimedOut,0.6180
96,5,-98.60,TimedOut,0.6180
96,6,-98.70,TimedOut,0.6180
96,7,228.50,ReachedGoal,0.6180
96,8,-128.90,TimedOut,0.6180
96,9,-97.70,TimedOut,0.6180
96,10,-98.60,TimedOut,0.6180
96,11,-127.40,TimedOut,0.6180
96,12,-98.00,TimedOut,0.6180
96,13,207.70,ReachedGoal,0.6180
96,14,-98.30,TimedOut,0.6180
96,15,-118.40,TimedOut,0.6180
96,16,-87.80,TimedOut,0.6180
96,17,-79.30,TimedOut,0.6180
96,18,-109.10,TimedOut,0.6180
96,19,-69.00,TimedOut,0.6180
96,20,259.60,ReachedGoal,0.6180
96,21,-120.20,TimedOut,0.6180
96,22,-108.20,TimedOut,0.6180
96,23,-129.20,TimedOut,0.6180
96,24,-77.80,TimedOut,0.6180
96,25,259.60,ReachedGoal,0.6180
96,26,156.60,ReachedGoal,0.6180
96,27,-120.00,TimedOut,0.6180
96,28,-137.70,TimedOut,0.6180
96,29,-58.90,TimedOut,0.6180
96,30,-108.90,TimedOut,0.6180
96,31,-206.70,TimedOut,0.6180
96,32,-99.10,TimedOut,0.6180
96,33,-186.70,TimedOut,0.6180
96,34,-87.90,TimedOut,0.6180
96,35,-137.60,TimedOut,0.6180
96,36,-156.90,TimedOut,0.6180
96,37,-109.10,TimedOut,0.6180
96,38,97.30,ReachedGoal,0.6180
96,39,279.60,ReachedGoal,0.6180
96,40,-59.70,TimedOut,0.6180
96,41,-78.90,TimedOut,0.6180
96,42,-146.20,TimedOut,0.6180
96,43,-118.70,TimedOut,0.6180
96,44,-127.60,TimedOut,0.6180
96,45,-68.60,TimedOut,0.6180
96,46,-79.10,TimedOut,0.6180
96,47,-127.50,TimedOut,0.6180
96,48,-178.50,TimedOut,0.6180
96,49,-119.20,TimedOut,0.6180
97,0,-206.90,TimedOut,0.6149
97,1,-128.50,TimedOut,0.6149
97,2,-68.80,TimedOut,0.6149
97,3,-127.40,TimedOut,0.6149
97,4,-217.50,TimedOut,0.6149
97,5,-145.90,TimedOut,0.6149
97,6,-109.50,TimedOut,0.6149
97,7,-89.50,TimedOut,0.6149
97,8,-107.70,TimedOut,0.6149
97,9,-140.20,TimedOut,0.6149
97,10,-59.40,TimedOut,0.6149
97,11,-99.50,TimedOut,0.6149
97,12,-88.30,TimedOut,0.6149
97,13,273.30,ReachedGoal,0.6149
97,14,-89.50,TimedOut,0.6149
97,15,-127.50,TimedOut,0.6149
97,16,-177.90,TimedOut,0.6149
97,17,-88.70,TimedOut,0.6149
97,18,-158.10,TimedOut,0.6149
97,19,-69.40,TimedOut,0.6149
97,20,290.60,ReachedGoal,0.6149
97,21,-148.00,TimedOut,0.6149
97,22,230.20,ReachedGoal,0.6149
97,23,-59.10,TimedOut,0.6149
97,24,-80.80,TimedOut,0.6149
97,25,-196.90,TimedOut,0.6149
97,26,-78.30,TimedOut,0.6149
97,27,-59.80,TimedOut,0.6149
97,28,243.40,ReachedGoal,0.6149
97,29,-87.10,TimedOut,0.6149
97,30,-108.20,TimedOut,0.6149
97,31,-77.50,TimedOut,0.6149
97,32,-108.10,TimedOut,0.6149
97,33,-90.00,TimedOut,0.6149
97,34,-70.80,TimedOut,0.6149
97,35,-68.50,TimedOut,0.6149
97,36,-118.30,TimedOut,0.6149
97,37,-136.50,TimedOut,0.6149
97,38,-316.10,TimedOut,0.6149
97,39,-170.90,TimedOut,0.6149
97,40,291.90,ReachedGoal,0.6149
97,41,-176.00,TimedOut,0.6149
97,42,-78.50,TimedOut,0.6149
97,43,-59.40,TimedOut,0.6149
97,44,-148.80,TimedOut,0.6149
97,45,-88.70,TimedOut,0.6149
97,46,-79.10,TimedOut,0.6149
97,47,-80.30,TimedOut,0.6149
97,48,-119.20,TimedOut,0.6149
97,49,-77.80,TimedOut,0.6149
98,0,-128.00,TimedOut,0.6119
98,1,-78.60,TimedOut,0.6119
98,2,-107.80,TimedOut,0.6119
98,3,-119.90,TimedOut,0.6119
98,4,-58.90,TimedOut,0.6119
98,5,-117.60,TimedOut,0.6119
98,6,-78.10,TimedOut,0.6119
98,7,209.30,ReachedGoal,0.6119
98,8,-69.50,TimedOut,0.6119
98,9,-146.60,TimedOut,0.6119
98,10,291.40,ReachedGoal,0.6119
98,11,-110.10,TimedOut,0.6119
98,12,-87.80,TimedOut,0.6119
98,13,273.30,ReachedGoal,0.6119
98,14,-196.40,TimedOut,0.6119
98,15,-68.10,TimedOut,0.6119
98,16,-149.10,TimedOut,0.6119
98,17,259.20,ReachedGoal,0.6119
98,18,249.30,ReachedGoal,0.6119
98,19,-117.20,TimedOut,0.6119
98,20,271.50,ReachedGoal,0.6119
98,21,-98.30,TimedOut,0.6119
98,22,-226.80,TimedOut,0.6119
98,23,-108.80,TimedOut,0.6119
98,24,-177.30,TimedOut,0.6119
98,25,-57.70,TimedOut,0.6119
98,26,-107.40,TimedOut,0.6119
98,27,-78.40,TimedOut,0.6119
98,28,-128.60,TimedOut,0.6119
98,29,-127.90,TimedOut,0.6119
98,30,216.10,ReachedGoal,0.6119
98,31,281.50,ReachedGoal,0.6119
98,32,-117.00,TimedOut,0.6119
98,33,-147.50,TimedOut,0.6119
98,34,-87.80,TimedOut,0.6119
98,35,174.00,ReachedGoal,0.6119
98,36,-68.60,TimedOut,0.6119
98,37,253.20,ReachedGoal,0.6119
98,38,-59.90,TimedOut,0.6119
98,39,221.00,ReachedGoal,0.6119
98,40,-117.10,TimedOut,0.6119
98,41,-59.80,TimedOut,0.6119
98,42,-206.20,TimedOut,0.6119
98,43,-78.70,TimedOut,0.6119
98,44,-118.70,TimedOut,0.6119
98,45,-88.40,TimedOut,0.6119
98,46,260.50,ReachedGoal,0.6119
98,47,217.70,ReachedGoal,0.6119
98,48,-99.10,TimedOut,0.6119
98,49,277.40,ReachedGoal,0.6119
99,0,-88.50,TimedOut,0.6088
99,1,-99.30,TimedOut,0.6088
99,2,-88.50,TimedOut,0.6088
99,3,-157.40,TimedOut,0.6088
99,4,-59.20,TimedOut,0.6088
99,5,-107.90,TimedOut,0.6088
99,6,-99.20,TimedOut,0.6088
99,7,-117.80,TimedOut,0.6088
99,8,-108.70,TimedOut,0.6088
99,9,-167.80,TimedOut,0.6088
99,10,-177.50,TimedOut,0.6088
99,11,-68.10,TimedOut,0.6088
99,12,294.70,ReachedGoal,0.6088
99,13,-97.80,TimedOut,0.6088
99,14,-68.90,TimedOut,0.6088
99,15,-68.70,TimedOut,0.6088
99,16,-157.40,TimedOut,0.6088
99,17,-66.00,TimedOut,0.6088
99,18,-108.50,TimedOut,0.6088
99,19,-108.20,TimedOut,0.6088
99,20,274.30,ReachedGoal,0.6088
99,21,-88.40,TimedOut,0.6088
99,22,-110.10,TimedOut,0.6088
99,23,201.10,ReachedGoal,0.6088
99,24,228.40,ReachedGoal,0.6088
99,25,-88.40,TimedOut,0.6088
99,26,-58.90,TimedOut,0.6088
99,27,266.70,ReachedGoal,0.6088
99,28,-69.40,TimedOut,0.6088
99,29,-109.40,TimedOut,0.6088
99,30,-77.80,TimedOut,0.6088
99,31,-97.40,TimedOut,0.6088
99,32,-88.70,TimedOut,0.6088
99,33,-68.80,TimedOut,0.6088
99,34,-177.80,TimedOut,0.6088
99,35,-90.80,TimedOut,0.6088
99,36,-58.30,TimedOut,0.6088
99,37,-117.50,TimedOut,0.6088
99,38,-58.40,TimedOut,0.6088
99,39,-68.60,TimedOut,0.6088
99,40,-99.00,TimedOut,0.6088
99,41,283.90,ReachedGoal,0.6088
99,42,-107.60,TimedOut,0.6088
99,43,-89.50,TimedOut,0.6088
99,44,-68.70,TimedOut,0.6088
99,45,-76.90,TimedOut,0.6088
99,46,-98.90,TimedOut,0.6088
99,47,-139.70,TimedOut,0.6088
99,48,-127.70,TimedOut,0.6088
99,49,-78.30,TimedOut,0.6088
100,0,-67.50,TimedOut,0.6058
100,1,-167.10,TimedOut,0.6058
100,2,-188.20,TimedOut,0.6058
100,3,-90.20,TimedOut,0.6058
100,4,201.40,ReachedGoal,0.6058
100,5,-68.70,TimedOut,0.6058
100,6,-67.20,TimedOut,0.6058
100,7,-97.40,TimedOut,0.6058
100,8,-127.70,TimedOut,0.6058
100,9,-108.90,TimedOut,0.6058
100,10,-98.20,TimedOut,0.6058
100,11,-98.30,TimedOut,0.6058
100,12,-89.50,TimedOut,0.6058
100,13,-89.30,TimedOut,0.6058
100,14,-107.70,TimedOut,0.6058
100,15,-165.90,TimedOut,0.6058
100,16,-78.90,TimedOut,0.6058
100,17,251.10,ReachedGoal,0.6058
100,18,-207.90,TimedOut,0.6058
100,19,-117.20,TimedOut,0.6058
100,20,-118.70,TimedOut,0.6058
100,21,-60.00,TimedOut,0.6058
100,22,-60.40,TimedOut,0.6058
100,23,229.40,ReachedGoal,0.6058
100,24,-98.60,TimedOut,0.6058
100,25,-107.60,TimedOut,0.6058
100,26,245.40,ReachedGoal,0.6058
100,27,294.50,ReachedGoal,0.6058
100,28,-59.70,TimedOut,0.6058
100,29,-167.20,TimedOut,0.6058
100,30,-147.00,TimedOut,0.6058
100,31,262.10,ReachedGoal,0.6058
100,32,-88.60,TimedOut,0.6058
100,33,241.70,ReachedGoal,0.6058
100,34,269.40,ReachedGoal,0.6058
100,35,-78.70,TimedOut,0.6058
100,36,-68.80,TimedOut,0.6058
100,37,-98.50,TimedOut,0.6058
100,38,-77.90,TimedOut,0.6058
100,39,-59.90,TimedOut,0.6058
100,40,-78.90,TimedOut,0.6058
100,41,-128.30,TimedOut,0.6058
100,42,-68.50,TimedOut,0.6058
100,43,-58.60,TimedOut,0.6058
100,44,-147.80,TimedOut,0.6058
100,45,-108.00,TimedOut,0.6058
100,46,196.80,ReachedGoal,0.6058
100,47,-136.80,TimedOut,0.6058
100,48,-119.00,TimedOut,0.6058
100,49,239.50,ReachedGoal,0.6058
101,0,-178.90,TimedOut,0.6027
101,1,-58.30,TimedOut,0.6027
101,2,-67.30,TimedOut,0.6027
101,3,-128.00,TimedOut,0.6027
101,4,-177.40,TimedOut,0.6027
101,5,-108.70,TimedOut,0.6027
101,6,-117.50,TimedOut,0.6027
101,7,-109.90,TimedOut,0.6027
101,8,-88.10,TimedOut,0.6027
101,9,-128.30,TimedOut,0.6027
101,10,-117.10,TimedOut,0.6027
101,11,-137.00,TimedOut,0.6027
101,12,-109.10,TimedOut,0.6027
101,13,226.10,ReachedGoal,0.6027
101,14,-158.10,TimedOut,0.6027
101,15,-88.90,TimedOut,0.6027
101,16,-87.60,TimedOut,0.6027
101,17,-96.20,TimedOut,0.6027
101,18,-58.60,TimedOut,0.6027
101,19,-78.00,TimedOut,0.6027
101,20,-227.20,TimedOut,0.6027
101,21,243.20,ReachedGoal,0.6027
101,22,-98.30,TimedOut,0.6027
101,23,-77.90,TimedOut,0.6027
101,24,-99.30,TimedOut,0.6027
101,25,-157.80,TimedOut,0.6027
101,26,-138.40,TimedOut,0.6027
101,27,-118.70,TimedOut,0.6027
101,28,-160.00,TimedOut,0.6027
101,29,202.90,ReachedGoal,0.6027
101,30,215.80,ReachedGoal,0.6027
101,31,-70.40,TimedOut,0.6027
101,32,288.60,ReachedGoal,0.6027
101,33,-314.70,TimedOut,0.6027
101,34,184.10,ReachedGoal,0.6027
101,35,-138.50,TimedOut,0.6027
101,36,-78.80,TimedOut,0.6027
101,37,-68.80,TimedOut,0.6027
101,38,-126.90,TimedOut,0.6027
101,39,-67.50,TimedOut,0.6027
101,40,-86.60,TimedOut,0.6027
101,41,-68.00,TimedOut,0.6027
101,42,-177.60,TimedOut,0.6027
101,43,-89.90,TimedOut,0.6027
101,44,241.80,ReachedGoal,0.6027
101,45,-197.40,TimedOut,0.6027
101,46,-127.90,TimedOut,0.6027
101,47,-137.10,TimedOut,0.6027
101,48,236.50,ReachedGoal,0.6027
101,49,-116.90,TimedOut,0.6027
102,0,-77.60,TimedOut,0.5997
102,1,-128.10,TimedOut,0.5997
102,2,-159.80,TimedOut,0.5997
102,3,-127.30,TimedOut,0.5997
102,4,-59.10,TimedOut,0.5997
102,5,-87.90,TimedOut,0.5997
102,6,-107.20,TimedOut,0.5997
102,7,290.70,ReachedGoal,0.5997
102,8,216.90,ReachedGoal,0.5997
102,9,-89.10,TimedOut,0.5997
102,10,-58.50,TimedOut,0.5997
102,11,-88.60,TimedOut,0.5997
102,12,-147.90,TimedOut,0.5997
102,13,-207.30,TimedOut,0.5997
102,14,-59.80,TimedOut,0.5997
102,15,-88.80,TimedOut,0.5997
102,16,-109.30,TimedOut,0.5997
102,17,-80.50,TimedOut,0.5997
102,18,229.10,ReachedGoal,0.5997
102,19,-67.90,TimedOut,0.5997
102,20,-130.10,TimedOut,0.5997
102,21,-157.80,TimedOut,0.5997
102,22,-158.70,TimedOut,0.5997
102,23,299.60,ReachedGoal,0.5997
102,24,-139.00,TimedOut,0.5997
102,25,-178.70,TimedOut,0.5997
102,26,-91.50,TimedOut,0.5997
102,27,-139.90,TimedOut,0.5997
102,28,-68.70,TimedOut,0.5997
102,29,-149.50,TimedOut,0.5997
102,30,-139.30,TimedOut,0.5997
102,31,-108.30,TimedOut,0.5997
102,32,-70.00,TimedOut,0.5997
102,33,-147.90,TimedOut,0.5997
102,34,-78.80,TimedOut,0.5997
102,35,-67.80,TimedOut,0.5997
102,36,-60.00,TimedOut,0.5997
102,37,-61.60,TimedOut,0.5997
102,38,-59.40,TimedOut,0.5997
102,39,-110.10,TimedOut,0.5997
102,40,-78.10,TimedOut,0.5997
102,41,243.60,ReachedGoal,0.5997
102,42,-89.00,TimedOut,0.5997
102,43,-109.40,TimedOut,0.5997
102,44,262.00,ReachedGoal,0.5997
102,45,-108.30,TimedOut,0.5997
102,46,-80.70,TimedOut,0.5997
102,47,-78.60,TimedOut,0.5997
102,48,-119.50,TimedOut,0.5997
102,49,227.90,ReachedGoal,0.5997
103,0,-108.20,TimedOut,0.5967
103,1,-69.10,TimedOut,0.5967
103,2,-88.30,TimedOut,0.5967
103,3,212.30,ReachedGoal,0.5967
103,4,-58.90,TimedOut,0.5967
103,5,150.30,ReachedGoal,0.5967
103,6,-147.60,TimedOut,0.5967
103,7,282.70,ReachedGoal,0.5967
103,8,-77.50,TimedOut,0.5967
103,9,-59.70,TimedOut,0.5967
103,10,217.60,ReachedGoal,0.5967
103,11,-117.30,TimedOut,0.5967
103,12,-98.30,TimedOut,0.5967
103,13,-205.10,TimedOut,0.5967
103,14,297.50,ReachedGoal,0.5967
103,15,-88.50,TimedOut,0.5967
103,16,-177.30,TimedOut,0.5967
103,17,-58.50,TimedOut,0.5967
103,18,-108.20,TimedOut,0.5967
103,19,252.20,ReachedGoal,0.5967
103,20,-59.30,TimedOut,0.5967
103,21,-96.90,TimedOut,0.5967
103,22,-314.60,TimedOut,0.5967
103,23,-97.80,TimedOut,0.5967
103,24,-77.20,TimedOut,0.5967
103,25,231.20,ReachedGoal,0.5967
103,26,-87.20,TimedOut,0.5967
103,27,-69.30,TimedOut,0.5967
103,28,284.30,ReachedGoal,0.5967
103,29,253.00,ReachedGoal,0.5967
103,30,-68.10,TimedOut,0.5967
103,31,-58.60,TimedOut,0.5967
103,32,-76.60,TimedOut,0.5967
103,33,217.50,ReachedGoal,0.5967
103,34,-69.20,TimedOut,0.5967
103,35,260.60,ReachedGoal,0.5967
103,36,-156.90,TimedOut,0.5967
103,37,-86.40,TimedOut,0.5967
103,38,-80.80,TimedOut,0.5967
103,39,-136.80,TimedOut,0.5967
103,40,-58.20,TimedOut,0.5967
103,41,277.80,ReachedGoal,0.5967
103,42,-107.10,TimedOut,0.5967
103,43,-68.40,TimedOut,0.5967
103,44,-119.00,TimedOut,0.5967
103,45,-77.80,TimedOut,0.5967
103,46,-118.30,TimedOut,0.5967
103,47,-96.90,TimedOut,0.5967
103,48,-68.70,TimedOut,0.5967
103,49,-77.60,TimedOut,0.5967
104,0,184.50,ReachedGoal,0.5937
104,1,-70.10,TimedOut,0.5937
104,2,-139.00,TimedOut,0.5937
104,3,-147.80,TimedOut,0.5937
104,4,-88.60,TimedOut,0.5937
104,5,228.80,ReachedGoal,0.5937
104,6,-69.30,TimedOut,0.5937
104,7,-98.50,TimedOut,0.5937
104,8,232.40,ReachedGoal,0.5937
104,9,234.10,ReachedGoal,0.5937
104,10,-117.10,TimedOut,0.5937
104,11,-97.80,TimedOut,0.5937
104,12,-99.80,TimedOut,0.5937
104,13,-127.30,TimedOut,0.5937
104,14,-69.20,TimedOut,0.5937
104,15,269.40,ReachedGoal,0.5937
104,16,-168.10,TimedOut,0.5937
104,17,-68.60,TimedOut,0.5937
104,18,-69.90,TimedOut,0.5937
104,19,-147.10,TimedOut,0.5937
104,20,-127.60,TimedOut,0.5937
104,21,193.80,ReachedGoal,0.5937
104,22,-157.60,TimedOut,0.5937
104,23,-79.20,TimedOut,0.5937
104,24,-129.50,TimedOut,0.5937
104,25,279.50,ReachedGoal,0.5937
104,26,-79.90,TimedOut,0.5937
104,27,-58.80,TimedOut,0.5937
104,28,-88.70,TimedOut,0.5937
104,29,258.90,ReachedGoal,0.5937
104,30,-88.60,TimedOut,0.5937
104,31,292.60,ReachedGoal,0.5937
104,32,203.20,ReachedGoal,0.5937
104,33,-78.10,TimedOut,0.5937
104,34,246.40,ReachedGoal,0.5937
104,35,-108.10,TimedOut,0.5937
104,36,-59.40,TimedOut,0.5937
104,37,-119.20,TimedOut,0.5937
104,38,-60.00,TimedOut,0.5937
104,39,-227.30,TimedOut,0.5937
104,40,257.30,ReachedGoal,0.5937
104,41,-67.50,TimedOut,0.5937
104,42,-177.30,TimedOut,0.5937
104,43,-156.30,TimedOut,0.5937
104,44,-137.60,TimedOut,0.5937
104,45,-168.30,TimedOut,0.5937
104,46,204.70,ReachedGoal,0.5937
104,47,-89.10,TimedOut,0.5937
104,48,-118.30,TimedOut,0.5937
104,49,-87.90,TimedOut,0.5937
105,0,-87.80,TimedOut,0.5908
105,1,153.70,ReachedGoal,0.5908
105,2,-88.60,TimedOut,0.5908
105,3,190.00,ReachedGoal,0.5908
105,4,-118.50,TimedOut,0.5908
105,5,-119.20,TimedOut,0.5908
105,6,178.60,ReachedGoal,0.5908
105,7,-187.00,TimedOut,0.5908
105,8,-109.50,TimedOut,0.5908
105,9,258.40,ReachedGoal,0.5908
105,10,186.00,ReachedGoal,0.5908
105,11,262.60,ReachedGoal,0.5908
105,12,-117.60,TimedOut,0.5908
105,13,-69.70,TimedOut,0.5908
105,14,-60.50,TimedOut,0.5908
105,15,-59.80,TimedOut,0.5908
105,16,-88.00,TimedOut,0.5908
105,17,-79.00,TimedOut,0.5908
105,18,-86.70,TimedOut,0.5908
105,19,-88.90,TimedOut,0.5908
105,20,-68.80,TimedOut,0.5908
105,21,-90.40,TimedOut,0.5908
105,22,-198.10,TimedOut,0.5908
105,23,-88.20,TimedOut,0.5908
105,24,-139.40,TimedOut,0.5908
105,25,-76.80,TimedOut,0.5908
105,26,-118.70,TimedOut,0.5908
105,27,200.40,ReachedGoal,0.5908
105,28,-118.90,TimedOut,0.5908
105,29,-60.00,TimedOut,0.5908
105,30,-68.30,TimedOut,0.5908
105,31,-79.30,TimedOut,0.5908
105,32,-157.90,TimedOut,0.5908
105,33,230.60,ReachedGoal,0.5908
105,34,-69.80,TimedOut,0.5908
105,35,-266.00,TimedOut,0.5908
105,36,-58.30,TimedOut,0.5908
105,37,-59.50,TimedOut,0.5908
105,38,-284.40,TimedOut,0.5908
105,39,-138.00,TimedOut,0.5908
105,40,-108.90,TimedOut,0.5908
105,41,-117.60,TimedOut,0.5908
105,42,-108.30,TimedOut,0.5908
105,43,214.10,ReachedGoal,0.5908
105,44,-57.50,TimedOut,0.5908
105,45,-118.10,TimedOut,0.5908
105,46,-139.00,TimedOut,0.5908
105,47,-99.30,TimedOut,0.5908
105,48,-129.10,TimedOut,0.5908
105,49,-119.60,TimedOut,0.5908
106,0,-77.10,TimedOut,0.5878
106,1,-78.80,TimedOut,0.5878
106,2,-96.20,TimedOut,0.5878
106,3,-128.60,TimedOut,0.5878
106,4,-158.60,TimedOut,0.5878
106,5,-139.00,TimedOut,0.5878
106,6,-80.80,TimedOut,0.5878
106,7,-116.60,TimedOut,0.5878
106,8,-97.90,TimedOut,0.5878
106,9,186.00,ReachedGoal,0.5878
106,10,-97.80,TimedOut,0.5878
106,11,-87.50,TimedOut,0.5878
106,12,-126.50,TimedOut,0.5878
106,13,-126.80,TimedOut,0.5878
106,14,-196.40,TimedOut,0.5878
106,15,-158.80,TimedOut,0.5878
106,16,-79.00,TimedOut,0.5878
106,17,-59.00,TimedOut,0.5878
106,18,256.10,ReachedGoal,0.5878
106,19,-98.50,TimedOut,0.5878
106,20,224.60,ReachedGoal,0.5878
106,21,-177.20,TimedOut,0.5878
106,22,-68.10,TimedOut,0.5878
106,23,289.50,ReachedGoal,0.5878
106,24,-89.70,TimedOut,0.5878
106,25,232.30,ReachedGoal,0.5878
106,26,-126.80,TimedOut,0.5878
106,27,-130.00,TimedOut,0.5878
106,28,-87.50,TimedOut,0.5878
106,29,-59.10,TimedOut,0.5878
106,30,-89.70,TimedOut,0.5878
106,31,-87.10,TimedOut,0.5878
106,32,286.20,ReachedGoal,0.5878
106,33,-109.50,TimedOut,0.5878
106,34,151.00,ReachedGoal,0.5878
106,35,-99.20,TimedOut,0.5878
106,36,-108.20,TimedOut,0.5878
106,37,-96.90,TimedOut,0.5878
106,38,-88.40,TimedOut,0.5878
106,39,-78.10,TimedOut,0.5878
106,40,196.30,ReachedGoal,0.5878
106,41,-88.80,TimedOut,0.5878
106,42,-107.30,TimedOut,0.5878
106,43,239.10,ReachedGoal,0.5878
106,44,-157.50,TimedOut,0.5878
106,45,-177.50,TimedOut,0.5878
106,46,-97.20,TimedOut,0.5878
106,47,-147.80,TimedOut,0.5878
106,48,-108.60,TimedOut,0.5878
106,49,172.20,ReachedGoal,0.5878
107,0,258.00,ReachedGoal,0.5849
107,1,-68.10,TimedOut,0.5849
107,2,-78.40,TimedOut,0.5849
107,3,279.80,ReachedGoal,0.5849
107,4,221.70,ReachedGoal,0.5849
107,5,-78.40,TimedOut,0.5849
107,6,-237.10,TimedOut,0.5849
107,7,-77.50,TimedOut,0.5849
107,8,-88.70,TimedOut,0.5849
107,9,293.90,ReachedGoal,0.5849
107,10,-79.00,TimedOut,0.5849
107,11,-59.00,TimedOut,0.5849
107,12,-118.90,TimedOut,0.5849
107,13,-187.20,TimedOut,0.5849
107,14,-79.00,TimedOut,0.5849
107,15,-69.10,TimedOut,0.5849
107,16,-167.60,TimedOut,0.5849
107,17,201.30,ReachedGoal,0.5849
107,18,-147.40,TimedOut,0.5849
107,19,-108.20,TimedOut,0.5849
107,20,-177.10,TimedOut,0.5849
107,21,-137.90,TimedOut,0.5849
107,22,-137.20,TimedOut,0.5849
107,23,-69.00,TimedOut,0.5849
107,24,-107.70,TimedOut,0.5849
107,25,-68.80,TimedOut,0.5849
107,26,-98.60,TimedOut,0.5849
107,27,185.60,ReachedGoal,0.5849
107,28,-58.30,TimedOut,0.5849
107,29,-59.20,TimedOut,0.5849
107,30,-168.10,TimedOut,0.5849
107,31,-78.30,TimedOut,0.5849
107,32,-98.40,TimedOut,0.5849
107,33,-128.30,TimedOut,0.5849
107,34,-58.60,TimedOut,0.5849
107,35,-70.50,TimedOut,0.5849
107,36,-167.10,TimedOut,0.5849
107,37,272.60,ReachedGoal,0.5849
107,38,-79.10,TimedOut,0.5849
107,39,-127.60,TimedOut,0.5849
107,40,-117.30,TimedOut,0.5849
107,41,218.20,ReachedGoal,0.5849
107,42,-99.80,TimedOut,0.5849
107,43,-59.50,TimedOut,0.5849
107,44,-87.70,TimedOut,0.5849
107,45,-78.20,TimedOut,0.5849
107,46,-108.30,TimedOut,0.5849
107,47,-67.60,TimedOut,0.5849
107,48,-80.00,TimedOut,0.5849
107,49,-148.20,TimedOut,0.5849
108,0,-119.00,TimedOut,0.5820
108,1,-117.60,TimedOut,0.5820
108,2,-87.90,TimedOut,0.5820
108,3,-59.20,TimedOut,0.5820
108,4,-178.30,TimedOut,0.5820
108,5,-128.50,TimedOut,0.5820
108,6,-67.90,TimedOut,0.5820
108,7,-147.90,TimedOut,0.5820
108,8,236.10,ReachedGoal,0.5820
108,9,-237.10,TimedOut,0.5820
108,10,-58.30,TimedOut,0.5820
108,11,-99.20,TimedOut,0.5820
108,12,-147.10,TimedOut,0.5820
108,13,-70.00,TimedOut,0.5820
108,14,277.00,ReachedGoal,0.5820
108,15,-90.90,TimedOut,0.5820
108,16,-107.70,TimedOut,0.5820
108,17,-59.70,TimedOut,0.5820
108,18,-107.80,TimedOut,0.5820
108,19,272.60,ReachedGoal,0.5820
108,20,291.50,ReachedGoal,0.5820
108,21,274.50,ReachedGoal,0.5820
108,22,-78.30,TimedOut,0.5820
108,23,-77.90,TimedOut,0.5820
108,24,-97.20,TimedOut,0.5820
108,25,-106.90,TimedOut,0.5820
108,26,240.80,ReachedGoal,0.5820
108,27,-97.30,TimedOut,0.5820
108,28,-77.70,TimedOut,0.5820
108,29,-68.60,TimedOut,0.5820
108,30,-218.00,TimedOut,0.5820
108,31,-70.10,TimedOut,0.5820
108,32,-137.80,TimedOut,0.5820
108,33,235.60,ReachedGoal,0.5820
108,34,-138.70,TimedOut,0.5820
108,35,-68.20,TimedOut,0.5820
108,36,218.20,ReachedGoal,0.5820
108,37,-88.00,TimedOut,0.5820
108,38,-148.80,TimedOut,0.5820
108,39,-98.90,TimedOut,0.5820
108,40,259.60,ReachedGoal,0.5820
108,41,-99.70,TimedOut,0.5820
108,42,-109.80,TimedOut,0.5820
108,43,-110.80,TimedOut,0.5820
108,44,-80.00,TimedOut,0.5820
108,45,-98.80,TimedOut,0.5820
108,46,219.70,ReachedGoal,0.5820
108,47,-108.30,TimedOut,0.5820
108,48,-67.70,TimedOut,0.5820
108,49,-158.10,TimedOut,0.5820
109,0,-207.40,TimedOut,0.5790
109,1,-117.60,TimedOut,0.5790
109,2,-58.80,TimedOut,0.5790
109,3,-110.50,TimedOut,0.5790
109,4,-225.80,TimedOut,0.5790
109,5,-156.70,TimedOut,0.5790
109,6,-106.80,TimedOut,0.5790
109,7,-78.70,TimedOut,0.5790
109,8,-128.80,TimedOut,0.5790
109,9,-177.60,TimedOut,0.5790
109,10,-127.90,TimedOut,0.5790
109,11,290.00,ReachedGoal,0.5790
109,12,-88.20,TimedOut,0.5790
109,13,-57.60,TimedOut,0.5790
109,14,-118.80,TimedOut,0.5790
